Cell_ID,BSSID,RSSI,Mean,Std
Cell_2,d0:4d:c6:f2:5d:40,-61,-60.57894737,1.67224367
Cell_2,d0:4d:c6:f2:fc:81,-85,-84.66666667,1.305260014
Cell_2,d0:4d:c6:f2:fc:80,-84,-84.64,1.694225487
Cell_2,d0:4d:c6:f2:fc:82,-85,-83.85,1.194780315
Cell_2,d0:4d:c6:f2:5d:52,-50,-53.02531646,2.080498258
Cell_2,d0:4d:c6:f2:5d:51,-50,-53.03797468,2.083345885
Cell_2,d0:4d:c6:f2:5d:50,-49,-52.67088608,1.927295731
Cell_2,1c:28:af:65:fd:d1,-88,-88.6440678,1.085539963
Cell_2,1c:28:af:65:fd:d0,-87,-88.24,1.257934815
Cell_2,1c:28:af:65:fe:a2,-74,-76.34482759,1.80565896
Cell_2,1c:28:af:65:fe:a1,-74,-76.48076923,1.715207821
Cell_2,1c:28:af:65:fd:d2,-87,-88.74603175,1.023040193
Cell_2,1c:28:af:61:df:00,-68,-72.80769231,3.35718782
Cell_2,1c:28:af:61:df:01,-68,-73.12280702,3.129206925
Cell_2,1c:28:af:61:df:02,-68,-72.9,3.102149792
Cell_2,d0:4d:c6:f2:50:81,-87,-88.33333333,1.038924963
Cell_2,d0:4d:c6:f2:50:80,-87,-88.52380952,1.295378144
Cell_2,1c:28:af:65:fd:c2,-88,-88.32,1.085172797
Cell_2,1c:28:af:61:df:11,-72,-74.39240506,2.892231942
Cell_2,1c:28:af:61:df:12,-72,-74.09090909,2.624469362
Cell_2,1c:28:af:61:df:10,-72,-74.15384615,2.641274571
Cell_2,d0:4d:c6:f2:fc:90,-81,-83.8630137,1.492585038
Cell_2,d0:4d:c6:f2:fc:92,-81,-83.88,1.505191018
Cell_2,d0:4d:c6:f2:fc:91,-81,-84.09333333,1.559259083
Cell_2,1c:28:af:65:fe:b0,-78,-79.41333333,1.689917815
Cell_2,1c:28:af:62:04:a1,-75,-72.65753425,0.982297811
Cell_2,1c:28:af:62:04:a0,-75,-72.54794521,0.876498262
Cell_2,1c:28:af:62:04:a2,-74,-72.65277778,0.959741317
Cell_2,1c:28:af:62:64:40,-87,-86.33333333,1.374368542
Cell_2,1c:28:af:65:fe:b2,-78,-79.51315789,1.585239655
Cell_2,1c:28:af:62:64:41,-87,-86.85714286,0.952976005
Cell_2,1c:28:af:65:fe:b1,-78,-79.68831169,1.676884404
Cell_2,d0:4d:c6:f2:43:b0,-61,-62.05063291,2.782853167
Cell_2,d0:4d:c6:f2:43:b1,-61,-62.06329114,2.789409321
Cell_2,d0:4d:c6:f2:43:b2,-61,-62.07594937,2.768594909
Cell_2,d0:4d:c6:f2:81:00,-73,-71.30769231,2.014738593
Cell_2,d0:4d:c6:f2:43:a0,-65,-65.01369863,2.161260101
Cell_2,d0:4d:c6:f2:43:a1,-65,-65.01388889,2.17621649
Cell_2,d0:4d:c6:f2:43:a2,-64,-65.22222222,2.029109152
Cell_2,d0:4d:c6:f2:5d:42,-61,-60.84415584,1.628200625
Cell_2,d0:4d:c6:f2:5d:41,-61,-60.89473684,1.61064671
Cell_2,d0:4d:c6:f2:5d:40,-61,-60.57894737,1.67224367
Cell_2,d0:4d:c6:f2:fc:81,-85,-84.66666667,1.305260014
Cell_2,d0:4d:c6:f2:fc:80,-84,-84.64,1.694225487
Cell_2,d0:4d:c6:f2:fc:82,-84,-83.85,1.194780315
Cell_2,d0:4d:c6:f2:5d:52,-50,-53.02531646,2.080498258
Cell_2,d0:4d:c6:f2:5d:51,-50,-53.03797468,2.083345885
Cell_2,d0:4d:c6:f2:5d:50,-50,-52.67088608,1.927295731
Cell_2,d0:4d:c6:f2:81:02,-73,-71.17910448,1.769774192
Cell_2,1c:28:af:65:fe:a2,-73,-76.34482759,1.80565896
Cell_2,1c:28:af:65:fe:a1,-74,-76.48076923,1.715207821
Cell_2,1c:28:af:65:fe:a0,-73,-76.33333333,1.789584974
Cell_2,1c:28:af:65:fd:d2,-89,-88.74603175,1.023040193
Cell_2,1c:28:af:61:df:00,-68,-72.80769231,3.35718782
Cell_2,1c:28:af:61:df:01,-68,-73.12280702,3.129206925
Cell_2,1c:28:af:61:df:02,-68,-72.9,3.102149792
Cell_2,1c:28:af:65:fd:c2,-88,-88.32,1.085172797
Cell_2,1c:28:af:61:df:11,-73,-74.39240506,2.892231942
Cell_2,1c:28:af:61:df:12,-72,-74.09090909,2.624469362
Cell_2,1c:28:af:61:df:10,-72,-74.15384615,2.641274571
Cell_2,86:cc:a8:b8:5d:ff,-90,-92.0625,0.747391296
Cell_2,d0:4d:c6:f2:fc:90,-82,-83.8630137,1.492585038
Cell_2,d0:4d:c6:f2:fc:92,-81,-83.88,1.505191018
Cell_2,d0:4d:c6:f2:fc:91,-82,-84.09333333,1.559259083
Cell_2,1c:28:af:65:fe:b0,-78,-79.41333333,1.689917815
Cell_2,1c:28:af:65:fe:b2,-78,-79.51315789,1.585239655
Cell_2,1c:28:af:65:fe:b1,-78,-79.68831169,1.676884404
Cell_2,1c:28:af:62:64:42,-86,-86.125,1.082531755
Cell_2,d0:4d:c6:f2:43:b0,-61,-62.05063291,2.782853167
Cell_2,d0:4d:c6:f2:43:b1,-61,-62.06329114,2.789409321
Cell_2,d0:4d:c6:f2:43:b2,-61,-62.07594937,2.768594909
Cell_2,d0:4d:c6:f2:81:00,-73,-71.30769231,2.014738593
Cell_2,d0:4d:c6:f2:43:a0,-66,-65.01369863,2.161260101
Cell_2,d0:4d:c6:f2:43:a1,-66,-65.01388889,2.17621649
Cell_2,d0:4d:c6:f2:43:a2,-66,-65.22222222,2.029109152
Cell_2,d0:4d:c6:f2:5d:42,-60,-60.84415584,1.628200625
Cell_2,d0:4d:c6:f2:5d:41,-60,-60.89473684,1.61064671
Cell_2,d0:4d:c6:f2:5d:40,-60,-60.57894737,1.67224367
Cell_2,d0:4d:c6:f2:5d:52,-48,-53.02531646,2.080498258
Cell_2,d0:4d:c6:f2:5d:51,-48,-53.03797468,2.083345885
Cell_2,d0:4d:c6:f2:5d:50,-48,-52.67088608,1.927295731
Cell_2,d0:4d:c6:f2:81:02,-73,-71.17910448,1.769774192
Cell_2,1c:28:af:65:fd:d1,-87,-88.6440678,1.085539963
Cell_2,1c:28:af:65:fd:d0,-87,-88.24,1.257934815
Cell_2,d0:4d:c6:f2:50:90,-92,-90.26666667,1.06249183
Cell_2,1c:28:af:65:fe:a2,-74,-76.34482759,1.80565896
Cell_2,1c:28:af:65:fe:a1,-74,-76.48076923,1.715207821
Cell_2,1c:28:af:65:fe:a0,-74,-76.33333333,1.789584974
Cell_2,1c:28:af:65:fd:d2,-87,-88.74603175,1.023040193
Cell_2,1c:28:af:61:df:02,-68,-72.9,3.102149792
Cell_2,d0:4d:c6:f2:50:82,-87,-88.38095238,0.99886557
Cell_2,d0:4d:c6:f2:50:81,-86,-88.33333333,1.038924963
Cell_2,d0:4d:c6:f2:50:80,-88,-88.52380952,1.295378144
Cell_2,1c:28:af:65:fd:c2,-87,-88.32,1.085172797
Cell_2,1c:28:af:61:df:11,-72,-74.39240506,2.892231942
Cell_2,1c:28:af:61:df:12,-72,-74.09090909,2.624469362
Cell_2,1c:28:af:61:df:10,-72,-74.15384615,2.641274571
Cell_2,d0:4d:c6:f2:fc:90,-80,-83.8630137,1.492585038
Cell_2,d0:4d:c6:f2:fc:92,-81,-83.88,1.505191018
Cell_2,d0:4d:c6:f2:fc:91,-81,-84.09333333,1.559259083
Cell_2,1c:28:af:65:fe:b0,-77,-79.41333333,1.689917815
Cell_2,1c:28:af:62:04:a1,-73,-72.65753425,0.982297811
Cell_2,1c:28:af:62:04:a0,-74,-72.54794521,0.876498262
Cell_2,1c:28:af:62:04:a2,-74,-72.65277778,0.959741317
Cell_2,1c:28:af:65:fe:b2,-78,-79.51315789,1.585239655
Cell_2,1c:28:af:65:fe:b1,-77,-79.68831169,1.676884404
Cell_2,1c:28:af:62:64:42,-86,-86.125,1.082531755
Cell_2,d0:4d:c6:f2:43:b0,-61,-62.05063291,2.782853167
Cell_2,d0:4d:c6:f2:43:b1,-61,-62.06329114,2.789409321
Cell_2,d0:4d:c6:f2:43:b2,-61,-62.07594937,2.768594909
Cell_2,d0:4d:c6:f2:43:a0,-65,-65.01369863,2.161260101
Cell_2,d0:4d:c6:f2:43:a1,-66,-65.01388889,2.17621649
Cell_2,d0:4d:c6:f2:43:a2,-66,-65.22222222,2.029109152
Cell_2,d0:4d:c6:f2:5d:42,-60,-60.84415584,1.628200625
Cell_2,d0:4d:c6:f2:5d:41,-60,-60.89473684,1.61064671
Cell_2,d0:4d:c6:f2:5d:40,-60,-60.57894737,1.67224367
Cell_2,d0:4d:c6:f2:fc:81,-84,-84.66666667,1.305260014
Cell_2,d0:4d:c6:f2:fc:80,-84,-84.64,1.694225487
Cell_2,d0:4d:c6:f2:fc:82,-84,-83.85,1.194780315
Cell_2,d0:4d:c6:f2:5d:52,-49,-53.02531646,2.080498258
Cell_2,d0:4d:c6:f2:5d:51,-49,-53.03797468,2.083345885
Cell_2,d0:4d:c6:f2:5d:50,-49,-52.67088608,1.927295731
Cell_2,d0:4d:c6:f2:81:02,-74,-71.17910448,1.769774192
Cell_2,1c:28:af:65:fd:d1,-86,-88.6440678,1.085539963
Cell_2,1c:28:af:65:fd:d0,-86,-88.24,1.257934815
Cell_2,1c:28:af:65:fe:a2,-74,-76.34482759,1.80565896
Cell_2,1c:28:af:65:fe:a1,-74,-76.48076923,1.715207821
Cell_2,1c:28:af:65:fe:a0,-74,-76.33333333,1.789584974
Cell_2,1c:28:af:65:fd:d2,-86,-88.74603175,1.023040193
Cell_2,1c:28:af:61:df:00,-68,-72.80769231,3.35718782
Cell_2,1c:28:af:61:df:01,-68,-73.12280702,3.129206925
Cell_2,1c:28:af:61:df:02,-68,-72.9,3.102149792
Cell_2,d0:4d:c6:f2:50:82,-88,-88.38095238,0.99886557
Cell_2,d0:4d:c6:f2:50:81,-88,-88.33333333,1.038924963
Cell_2,d0:4d:c6:f2:50:80,-89,-88.52380952,1.295378144
Cell_2,1c:28:af:61:df:11,-72,-74.39240506,2.892231942
Cell_2,1c:28:af:61:df:12,-72,-74.09090909,2.624469362
Cell_2,1c:28:af:61:df:10,-73,-74.15384615,2.641274571
Cell_2,d0:4d:c6:f2:fc:90,-81,-83.8630137,1.492585038
Cell_2,d0:4d:c6:f2:fc:92,-80,-83.88,1.505191018
Cell_2,d0:4d:c6:f2:fc:91,-81,-84.09333333,1.559259083
Cell_2,1c:28:af:65:fe:b0,-77,-79.41333333,1.689917815
Cell_2,1c:28:af:62:04:a1,-76,-72.65753425,0.982297811
Cell_2,1c:28:af:62:04:a2,-76,-72.65277778,0.959741317
Cell_2,1c:28:af:62:64:40,-86,-86.33333333,1.374368542
Cell_2,1c:28:af:65:fe:b2,-77,-79.51315789,1.585239655
Cell_2,1c:28:af:62:64:41,-85,-86.85714286,0.952976005
Cell_2,1c:28:af:65:fe:b1,-77,-79.68831169,1.676884404
Cell_2,1c:28:af:62:64:42,-86,-86.125,1.082531755
Cell_2,d0:4d:c6:f2:43:b0,-60,-62.05063291,2.782853167
Cell_2,d0:4d:c6:f2:43:b1,-60,-62.06329114,2.789409321
Cell_2,d0:4d:c6:f2:43:b2,-60,-62.07594937,2.768594909
Cell_2,d0:4d:c6:f2:81:00,-74,-71.30769231,2.014738593
Cell_2,d0:4d:c6:f2:5d:42,-60,-60.84415584,1.628200625
Cell_2,d0:4d:c6:f2:5d:41,-60,-60.89473684,1.61064671
Cell_2,d0:4d:c6:f2:5d:40,-60,-60.57894737,1.67224367
Cell_2,d0:4d:c6:f2:fc:81,-84,-84.66666667,1.305260014
Cell_2,d0:4d:c6:f2:fc:80,-84,-84.64,1.694225487
Cell_2,d0:4d:c6:f2:fc:82,-84,-83.85,1.194780315
Cell_2,d0:4d:c6:f2:5d:52,-49,-53.02531646,2.080498258
Cell_2,d0:4d:c6:f2:5d:51,-49,-53.03797468,2.083345885
Cell_2,d0:4d:c6:f2:5d:50,-49,-52.67088608,1.927295731
Cell_2,d0:4d:c6:f2:81:02,-73,-71.17910448,1.769774192
Cell_2,1c:28:af:65:fd:d1,-89,-88.6440678,1.085539963
Cell_2,1c:28:af:65:fd:d0,-90,-88.24,1.257934815
Cell_2,1c:28:af:65:fe:a2,-73,-76.34482759,1.80565896
Cell_2,1c:28:af:65:fe:a1,-73,-76.48076923,1.715207821
Cell_2,1c:28:af:65:fe:a0,-73,-76.33333333,1.789584974
Cell_2,1c:28:af:65:fd:d2,-89,-88.74603175,1.023040193
Cell_2,1c:28:af:61:df:00,-68,-72.80769231,3.35718782
Cell_2,1c:28:af:61:df:01,-68,-73.12280702,3.129206925
Cell_2,1c:28:af:61:df:02,-68,-72.9,3.102149792
Cell_2,1c:28:af:61:df:11,-72,-74.39240506,2.892231942
Cell_2,1c:28:af:61:df:12,-72,-74.09090909,2.624469362
Cell_2,1c:28:af:61:df:10,-72,-74.15384615,2.641274571
Cell_2,d0:4d:c6:f2:fc:90,-82,-83.8630137,1.492585038
Cell_2,d0:4d:c6:f2:fc:92,-82,-83.88,1.505191018
Cell_2,d0:4d:c6:f2:fc:91,-83,-84.09333333,1.559259083
Cell_2,1c:28:af:65:fe:b0,-78,-79.41333333,1.689917815
Cell_2,1c:28:af:62:04:a1,-76,-72.65753425,0.982297811
Cell_2,1c:28:af:62:04:a0,-76,-72.54794521,0.876498262
Cell_2,1c:28:af:62:04:a2,-77,-72.65277778,0.959741317
Cell_2,1c:28:af:65:fe:b2,-79,-79.51315789,1.585239655
Cell_2,1c:28:af:65:fe:b1,-79,-79.68831169,1.676884404
Cell_2,d0:4d:c6:f2:43:b0,-61,-62.05063291,2.782853167
Cell_2,d0:4d:c6:f2:43:b1,-61,-62.06329114,2.789409321
Cell_2,d0:4d:c6:f2:43:b2,-61,-62.07594937,2.768594909
Cell_2,d0:4d:c6:f2:81:00,-69,-71.30769231,2.014738593
Cell_2,d0:4d:c6:f2:43:a0,-59,-65.01369863,2.161260101
Cell_2,d0:4d:c6:f2:43:a1,-59,-65.01388889,2.17621649
Cell_2,d0:4d:c6:f2:43:a2,-59,-65.22222222,2.029109152
Cell_2,d0:4d:c6:f2:5d:42,-68,-60.84415584,1.628200625
Cell_2,d0:4d:c6:f2:5d:41,-68,-60.89473684,1.61064671
Cell_2,d0:4d:c6:f2:5d:40,-68,-60.57894737,1.67224367
Cell_2,d0:4d:c6:f2:fc:80,-82,-84.64,1.694225487
Cell_2,d0:4d:c6:f2:fc:82,-82,-83.85,1.194780315
Cell_2,d0:4d:c6:f2:5d:52,-60,-53.02531646,2.080498258
Cell_2,d0:4d:c6:f2:5d:51,-60,-53.03797468,2.083345885
Cell_2,d0:4d:c6:f2:5d:50,-60,-52.67088608,1.927295731
Cell_2,d0:4d:c6:f2:81:02,-69,-71.17910448,1.769774192
Cell_2,1c:28:af:65:fe:a2,-79,-76.34482759,1.80565896
Cell_2,1c:28:af:61:df:11,-84,-74.39240506,2.892231942
Cell_2,1c:28:af:61:df:12,-84,-74.09090909,2.624469362
Cell_2,1c:28:af:61:df:10,-84,-74.15384615,2.641274571
Cell_2,86:cc:a8:b8:5d:ff,-92,-92.0625,0.747391296
Cell_2,d0:4d:c6:f2:fc:90,-83,-83.8630137,1.492585038
Cell_2,d0:4d:c6:f2:fc:92,-81,-83.88,1.505191018
Cell_2,d0:4d:c6:f2:fc:91,-83,-84.09333333,1.559259083
Cell_2,1c:28:af:65:fe:b0,-83,-79.41333333,1.689917815
Cell_2,1c:28:af:62:04:a1,-73,-72.65753425,0.982297811
Cell_2,1c:28:af:62:04:a0,-73,-72.54794521,0.876498262
Cell_2,1c:28:af:62:04:a2,-73,-72.65277778,0.959741317
Cell_2,1c:28:af:62:64:40,-85,-86.33333333,1.374368542
Cell_2,1c:28:af:65:fe:b2,-83,-79.51315789,1.585239655
Cell_2,1c:28:af:62:64:41,-85,-86.85714286,0.952976005
Cell_2,1c:28:af:65:fe:b1,-83,-79.68831169,1.676884404
Cell_2,1c:28:af:62:64:42,-85,-86.125,1.082531755
Cell_2,d0:4d:c6:f2:43:b0,-58,-62.05063291,2.782853167
Cell_2,d0:4d:c6:f2:43:b1,-58,-62.06329114,2.789409321
Cell_2,d0:4d:c6:f2:43:b2,-58,-62.07594937,2.768594909
Cell_2,d0:4d:c6:f2:81:00,-68,-71.30769231,2.014738593
Cell_2,d0:4d:c6:f2:43:a0,-59,-65.01369863,2.161260101
Cell_2,d0:4d:c6:f2:43:a1,-58,-65.01388889,2.17621649
Cell_2,d0:4d:c6:f2:43:a2,-58,-65.22222222,2.029109152
Cell_2,d0:4d:c6:f2:5d:42,-71,-60.84415584,1.628200625
Cell_2,d0:4d:c6:f2:5d:41,-72,-60.89473684,1.61064671
Cell_2,d0:4d:c6:f2:5d:40,-71,-60.57894737,1.67224367
Cell_2,d0:4d:c6:f2:fc:81,-84,-84.66666667,1.305260014
Cell_2,d0:4d:c6:f2:fc:80,-82,-84.64,1.694225487
Cell_2,d0:4d:c6:f2:fc:82,-83,-83.85,1.194780315
Cell_2,d0:4d:c6:f2:5d:52,-61,-53.02531646,2.080498258
Cell_2,d0:4d:c6:f2:5d:51,-61,-53.03797468,2.083345885
Cell_2,d0:4d:c6:f2:5d:50,-61,-52.67088608,1.927295731
Cell_2,d0:4d:c6:f2:81:02,-69,-71.17910448,1.769774192
Cell_2,1c:28:af:65:fd:d0,-90,-88.24,1.257934815
Cell_2,1c:28:af:65:fe:a2,-79,-76.34482759,1.80565896
Cell_2,1c:28:af:65:fe:a1,-80,-76.48076923,1.715207821
Cell_2,1c:28:af:65:fe:a0,-80,-76.33333333,1.789584974
Cell_2,1c:28:af:61:df:00,-77,-72.80769231,3.35718782
Cell_2,1c:28:af:61:df:01,-74,-73.12280702,3.129206925
Cell_2,1c:28:af:61:df:02,-77,-72.9,3.102149792
Cell_2,1c:28:af:61:df:11,-84,-74.39240506,2.892231942
Cell_2,1c:28:af:61:df:12,-85,-74.09090909,2.624469362
Cell_2,1c:28:af:61:df:10,-84,-74.15384615,2.641274571
Cell_2,d0:4d:c6:f2:fc:90,-84,-83.8630137,1.492585038
Cell_2,d0:4d:c6:f2:fc:92,-84,-83.88,1.505191018
Cell_2,d0:4d:c6:f2:fc:91,-84,-84.09333333,1.559259083
Cell_2,1c:28:af:65:fe:b0,-86,-79.41333333,1.689917815
Cell_2,1c:28:af:62:04:a1,-72,-72.65753425,0.982297811
Cell_2,1c:28:af:62:04:a0,-72,-72.54794521,0.876498262
Cell_2,1c:28:af:62:04:a2,-70,-72.65277778,0.959741317
Cell_2,1c:28:af:62:64:40,-87,-86.33333333,1.374368542
Cell_2,1c:28:af:65:fe:b2,-86,-79.51315789,1.585239655
Cell_2,1c:28:af:62:64:41,-87,-86.85714286,0.952976005
Cell_2,1c:28:af:65:fe:b1,-86,-79.68831169,1.676884404
Cell_2,1c:28:af:62:64:42,-86,-86.125,1.082531755
Cell_2,d0:4d:c6:f2:43:b0,-55,-62.05063291,2.782853167
Cell_2,d0:4d:c6:f2:43:b1,-56,-62.06329114,2.789409321
Cell_2,d0:4d:c6:f2:43:b2,-55,-62.07594937,2.768594909
Cell_2,d0:4d:c6:f2:81:00,-69,-71.30769231,2.014738593
Cell_2,d0:4d:c6:f2:43:a0,-60,-65.01369863,2.161260101
Cell_2,d0:4d:c6:f2:43:a1,-60,-65.01388889,2.17621649
Cell_2,d0:4d:c6:f2:43:a2,-60,-65.22222222,2.029109152
Cell_2,d0:4d:c6:f2:5d:42,-68,-60.84415584,1.628200625
Cell_2,d0:4d:c6:f2:5d:41,-67,-60.89473684,1.61064671
Cell_2,d0:4d:c6:f2:5d:40,-67,-60.57894737,1.67224367
Cell_2,d0:4d:c6:f2:fc:81,-83,-84.66666667,1.305260014
Cell_2,d0:4d:c6:f2:5d:52,-61,-53.02531646,2.080498258
Cell_2,d0:4d:c6:f2:5d:51,-61,-53.03797468,2.083345885
Cell_2,d0:4d:c6:f2:5d:50,-60,-52.67088608,1.927295731
Cell_2,d0:4d:c6:f2:81:02,-69,-71.17910448,1.769774192
Cell_2,1c:28:af:65:fd:d1,-90,-88.6440678,1.085539963
Cell_2,1c:28:af:65:fd:d0,-89,-88.24,1.257934815
Cell_2,1c:28:af:65:fe:a2,-79,-76.34482759,1.80565896
Cell_2,1c:28:af:65:fe:a1,-79,-76.48076923,1.715207821
Cell_2,1c:28:af:65:fe:a0,-79,-76.33333333,1.789584974
Cell_2,1c:28:af:65:fd:d2,-89,-88.74603175,1.023040193
Cell_2,1c:28:af:61:df:11,-84,-74.39240506,2.892231942
Cell_2,1c:28:af:61:df:12,-85,-74.09090909,2.624469362
Cell_2,1c:28:af:61:df:10,-84,-74.15384615,2.641274571
Cell_2,d0:4d:c6:f2:fc:90,-82,-83.8630137,1.492585038
Cell_2,d0:4d:c6:f2:fc:92,-82,-83.88,1.505191018
Cell_2,d0:4d:c6:f2:fc:91,-82,-84.09333333,1.559259083
Cell_2,1c:28:af:65:fe:b0,-86,-79.41333333,1.689917815
Cell_2,1c:28:af:62:04:a1,-74,-72.65753425,0.982297811
Cell_2,1c:28:af:62:04:a0,-74,-72.54794521,0.876498262
Cell_2,1c:28:af:62:04:a2,-73,-72.65277778,0.959741317
Cell_2,1c:28:af:65:fe:b2,-86,-79.51315789,1.585239655
Cell_2,1c:28:af:62:64:42,-85,-86.125,1.082531755
Cell_2,1c:28:af:65:fe:b1,-86,-79.68831169,1.676884404
Cell_2,d0:4d:c6:f2:43:b0,-59,-62.05063291,2.782853167
Cell_2,d0:4d:c6:f2:43:b1,-59,-62.06329114,2.789409321
Cell_2,d0:4d:c6:f2:43:b2,-59,-62.07594937,2.768594909
Cell_2,d0:4d:c6:f2:81:00,-68,-71.30769231,2.014738593
Cell_2,d0:4d:c6:f2:43:a0,-60,-65.01369863,2.161260101
Cell_2,d0:4d:c6:f2:43:a1,-60,-65.01388889,2.17621649
Cell_2,d0:4d:c6:f2:43:a2,-60,-65.22222222,2.029109152
Cell_2,d0:4d:c6:f2:5d:42,-68,-60.84415584,1.628200625
Cell_2,d0:4d:c6:f2:5d:41,-68,-60.89473684,1.61064671
Cell_2,d0:4d:c6:f2:5d:40,-68,-60.57894737,1.67224367
Cell_2,d0:4d:c6:f2:fc:81,-84,-84.66666667,1.305260014
Cell_2,d0:4d:c6:f2:fc:82,-84,-83.85,1.194780315
Cell_2,d0:4d:c6:f2:5d:52,-61,-53.02531646,2.080498258
Cell_2,d0:4d:c6:f2:5d:51,-61,-53.03797468,2.083345885
Cell_2,d0:4d:c6:f2:5d:50,-61,-52.67088608,1.927295731
Cell_2,d0:4d:c6:f2:81:02,-68,-71.17910448,1.769774192
Cell_2,1c:28:af:65:fd:d1,-90,-88.6440678,1.085539963
Cell_2,1c:28:af:65:fd:d0,-89,-88.24,1.257934815
Cell_2,d0:4d:c6:f2:50:90,-91,-90.26666667,1.06249183
Cell_2,1c:28:af:65:fe:a0,-78,-76.33333333,1.789584974
Cell_2,1c:28:af:65:fd:d2,-90,-88.74603175,1.023040193
Cell_2,1c:28:af:61:df:00,-78,-72.80769231,3.35718782
Cell_2,1c:28:af:61:df:01,-78,-73.12280702,3.129206925
Cell_2,1c:28:af:61:df:02,-78,-72.9,3.102149792
Cell_2,1c:28:af:61:df:11,-86,-74.39240506,2.892231942
Cell_2,1c:28:af:61:df:12,-84,-74.09090909,2.624469362
Cell_2,1c:28:af:61:df:10,-86,-74.15384615,2.641274571
Cell_2,d0:4d:c6:f2:fc:90,-82,-83.8630137,1.492585038
Cell_2,d0:4d:c6:f2:fc:92,-81,-83.88,1.505191018
Cell_2,d0:4d:c6:f2:fc:91,-82,-84.09333333,1.559259083
Cell_2,1c:28:af:65:fe:b0,-85,-79.41333333,1.689917815
Cell_2,1c:28:af:62:04:a1,-74,-72.65753425,0.982297811
Cell_2,1c:28:af:62:04:a0,-74,-72.54794521,0.876498262
Cell_2,1c:28:af:62:04:a2,-73,-72.65277778,0.959741317
Cell_2,1c:28:af:62:64:40,-86,-86.33333333,1.374368542
Cell_2,1c:28:af:65:fe:b2,-85,-79.51315789,1.585239655
Cell_2,1c:28:af:62:64:41,-86,-86.85714286,0.952976005
Cell_2,1c:28:af:65:fe:b1,-86,-79.68831169,1.676884404
Cell_2,1c:28:af:62:64:42,-86,-86.125,1.082531755
Cell_2,d0:4d:c6:f2:43:b0,-58,-62.05063291,2.782853167
Cell_2,d0:4d:c6:f2:43:b1,-58,-62.06329114,2.789409321
Cell_2,d0:4d:c6:f2:43:b2,-58,-62.07594937,2.768594909
Cell_2,d0:4d:c6:f2:81:00,-67,-71.30769231,2.014738593
Cell_2,d0:4d:c6:f2:43:a0,-61,-65.01369863,2.161260101
Cell_2,d0:4d:c6:f2:43:a1,-61,-65.01388889,2.17621649
Cell_2,d0:4d:c6:f2:43:a2,-62,-65.22222222,2.029109152
Cell_2,d0:4d:c6:f2:5d:42,-67,-60.84415584,1.628200625
Cell_2,d0:4d:c6:f2:5d:41,-68,-60.89473684,1.61064671
Cell_2,d0:4d:c6:f2:5d:40,-68,-60.57894737,1.67224367
Cell_2,d0:4d:c6:f2:5d:52,-60,-53.02531646,2.080498258
Cell_2,d0:4d:c6:f2:5d:51,-60,-53.03797468,2.083345885
Cell_2,d0:4d:c6:f2:5d:50,-60,-52.67088608,1.927295731
Cell_2,d0:4d:c6:f2:81:02,-67,-71.17910448,1.769774192
Cell_2,1c:28:af:65:fd:d1,-90,-88.6440678,1.085539963
Cell_2,1c:28:af:65:fd:d0,-88,-88.24,1.257934815
Cell_2,d0:4d:c6:f2:50:90,-92,-90.26666667,1.06249183
Cell_2,1c:28:af:65:fe:a2,-79,-76.34482759,1.80565896
Cell_2,1c:28:af:65:fe:a1,-80,-76.48076923,1.715207821
Cell_2,1c:28:af:65:fe:a0,-80,-76.33333333,1.789584974
Cell_2,1c:28:af:65:fd:d2,-89,-88.74603175,1.023040193
Cell_2,1c:28:af:65:fd:c2,-88,-88.32,1.085172797
Cell_2,1c:28:af:65:fd:c1,-88,-88.54545455,1.117109612
Cell_2,1c:28:af:61:df:11,-84,-74.39240506,2.892231942
Cell_2,1c:28:af:61:df:12,-84,-74.09090909,2.624469362
Cell_2,1c:28:af:61:df:10,-82,-74.15384615,2.641274571
Cell_2,d0:4d:c6:f2:fc:90,-81,-83.8630137,1.492585038
Cell_2,d0:4d:c6:f2:fc:92,-82,-83.88,1.505191018
Cell_2,d0:4d:c6:f2:fc:91,-82,-84.09333333,1.559259083
Cell_2,1c:28:af:65:fe:b0,-86,-79.41333333,1.689917815
Cell_2,1c:28:af:62:04:a1,-73,-72.65753425,0.982297811
Cell_2,1c:28:af:62:04:a0,-73,-72.54794521,0.876498262
Cell_2,1c:28:af:62:04:a2,-74,-72.65277778,0.959741317
Cell_2,1c:28:af:65:fe:b2,-85,-79.51315789,1.585239655
Cell_2,1c:28:af:65:fe:b1,-86,-79.68831169,1.676884404
Cell_2,d0:4d:c6:f2:43:b0,-53,-62.05063291,2.782853167
Cell_2,d0:4d:c6:f2:43:b1,-53,-62.06329114,2.789409321
Cell_2,d0:4d:c6:f2:43:b2,-53,-62.07594937,2.768594909
Cell_2,d0:4d:c6:f2:81:00,-69,-71.30769231,2.014738593
Cell_2,d0:4d:c6:f2:43:a0,-61,-65.01369863,2.161260101
Cell_2,d0:4d:c6:f2:43:a1,-60,-65.01388889,2.17621649
Cell_2,d0:4d:c6:f2:43:a2,-61,-65.22222222,2.029109152
Cell_2,d0:4d:c6:f2:5d:42,-67,-60.84415584,1.628200625
Cell_2,d0:4d:c6:f2:5d:41,-67,-60.89473684,1.61064671
Cell_2,d0:4d:c6:f2:5d:40,-66,-60.57894737,1.67224367
